-1.1622795,0.38641828,0.89331526,1.5661644,-0.6023925,0.14707746,-0.3745344,-2.0174508,-0.26438475,-1.3849776,-2.021591,-1.4691851,-1.6365107,-2.8916864,-2.876649,-1.2576451,-1.3034629,-2.052847,-4.663783,-1.340709
-1.3874894,-1.3387495,2.3059783,-0.69946146,2.716876,-2.4962997,3.9216902,-1.9798944,-2.551002,0.37751922,5.8769703,-3.456194,1.954213,-2.0469851,-1.5006375,-1.2166336,2.5017164,2.2500758,-0.061959807,-1.6978647
0.8152984,1.6900342,0.8341899,0.21168688,0.5516799,0.058823053,-0.5307265,-2.602984,-3.3692703,-2.7387412,-2.0795074,-1.2145975,-1.0205494,5.25683,-1.5087403,-2.787712,-3.0400589,-3.7970576,0.47395125,-1.6283077
0.06531378,0.6342505,0.83664006,0.8117126,0.27542606,0.28855503,0.9206759,-0.6379982,-1.6036578,0.538528,4.165788,-0.1307455,-0.17038557,-0.18542935,0.21872525,3.139905,-0.9955584,0.26992005,1.8453616,-0.844727
-1.2409626,-0.21358642,1.6394335,-0.39519456,-1.3538647,2.1667616,-0.36267295,0.60181195,0.90345913,-0.37755314,-1.3115463,-0.66228795,-1.7154294,-1.2280748,0.6134869,-0.4977207,-0.12560883,-0.055611253,-0.50414973,-0.24800429
-2.0894778,-2.9028623,-8.262787,-5.668585,-11.00849,-9.210737,-2.421439,-6.1105804,-2.1037073,1.4035245,-0.32585236,2.7127006,1.3340878,2.2006938,1.7511469,-0.49326247,0.8257759,-0.1377692,-1.3648059,-2.5243182
-0.22829229,-3.340136,-1.6979555,1.5671209,-2.314048,1.9095954,-2.2363827,-3.434994,-1.4649125,-1.2531064,1.4845701,0.5137875,-3.6482685,-3.0218427,-3.0414503,-0.7553758,1.075448,-1.0332135,-0.4806157,2.667638
-0.4118607,0.77973896,0.29022604,-0.65723664,-1.4960816,-1.2199916,0.5879414,-0.55997986,-1.2688278,-0.29802158,-1.0430644,-1.0601367,-1.4171715,3.2076735,-0.4204779,-0.28351486,2.0065677,-1.073806,0.6865516,-1.9551864
1.3513093,0.32717264,1.3802047,2.202105,0.94053966,0.49082032,-3.7264328,-0.3071475,-6.270659,2.1238732,-0.56547743,-1.3940816,-2.208567,-2.4758856,-0.67518896,0.38825375,2.1294415,-1.3565744,0.47955802,-1.0374044
-1.205043,0.30071974,-0.41565198,-0.72290045,3.998471,-1.2193758,-2.0627632,2.872608,-0.9691508,-0.68958825,-7.2422004,-0.6161724,-4.979716,-4.564967,-5.39227,3.5411174,-0.96295613,-3.4350061,0.7623418,-1.3089455
-0.7974204,0.41413063,2.9191167,-1.6273859,-1.9832215,6.6728506,-1.295109,-1.9181942,-2.330956,-2.644691,-6.9363704,-3.9210675,-8.19202,-4.870762,1.8150326,-5.520473,-8.766884,-4.179624,-2.7448378,-1.1180989
-0.021788208,0.26668075,-2.3288488,-3.8183432,1.3211774,-1.8964112,-5.190231,-6.293974,-4.5846534,-6.091797,-10.577761,-4.7174807,-3.8165896,-1.2415986,-4.0990896,2.2951066,-5.0025563,-2.7831435,-3.45501,3.1771083
-0.94310325,0.5957946,1.0628515,0.807654,-0.6052907,-0.7192929,-2.15763,-1.0411795,0.2630177,-0.4422786,1.393325,-2.088824,-2.6737504,-2.4317994,-3.0521054,-2.4184551,-6.1651177,-1.7070287,4.6461806,-0.4088861
-1.1688685,-0.4983463,-1.527236,-5.0576386,-7.2569747,-5.5009065,-4.30071,1.8054723,3.5309577,-0.0058312863,-1.7525282,3.192973,0.33228326,2.2806685,0.8823819,0.2412229,-0.87496185,-3.0344865,-3.856019,-3.6368542
-0.96139604,2.1136756,0.95812356,-1.8545264,-5.751492,-0.8743444,-3.5537193,-5.626284,-3.3180766,-4.605457,-4.4386935,0.18971023,-0.29970753,1.9965066,2.6891863,4.165189,-1.1790748,-1.4702551,-1.314434,-1.7605075
-0.47991428,0.9371313,-0.34856078,-0.27722389,-0.15294336,1.170796,-1.2267017,-1.4389199,-2.1482804,-0.22934364,0.4634234,-1.3619635,4.8937783,-0.6273316,-0.6054257,0.2824134,-6.99754,-0.44437316,1.0121453,-1.0581392
0.01639691,0.47188997,0.3754012,-0.91259426,-1.6258746,-1.9688226,-0.59550786,0.53827137,-1.9093335,-0.2503248,-0.54668695,-0.4022989,-2.7964938,-1.6824589,-0.32501578,-3.7125318,-2.005836,-0.973338,0.6729223,1.0979861
-2.6852024,-0.21839766,0.5708374,1.3184172,-0.10128237,-1.0620068,-3.9528112,-2.4646943,-3.4376454,5.428913,9.004957,-0.512681,-1.836071,-3.384745,-5.9773173,-1.2633196,-7.0413666,-1.5821635,-1.6150609,-0.45840147
-1.19848,2.1148474,-0.10543655,0.6251434,0.025786264,-0.68919116,-0.78031576,-3.9660754,-6.5720267,-4.3644195,-5.6803145,-2.2030864,2.2381928,0.5727768,2.3736486,-8.161023,-4.3698564,-2.1467726,-4.4566875,-2.578743
-1.018041,0.88029134,0.9936619,1.0303113,0.48228142,-1.6902897,-0.2796302,-1.0480609,-2.5520887,-1.1035867,-1.8149282,1.344732,-4.8100057,-0.732036,-2.6373327,0.10080381,-3.1968508,-1.5224334,-3.1028688,-1.1829431
-1.1563056,0.11819044,0.14978778,0.36326036,-1.5371575,-2.0343506,0.1176247,1.1586486,4.2723713,-1.8014047,-2.6501112,-2.3281443,-5.60856,-5.4963818,-4.8639584,1.3363783,-4.9538016,3.5255032,-1.8903264,-1.1191256
-0.40747094,0.10798274,0.4881079,0.06136495,0.37238562,-1.101915,3.2259483,0.63144237,2.5012813,0.36954513,0.4385395,-0.06834726,-0.045446914,-0.19266275,-1.042243,1.5708032,0.59423786,-1.1089717,-1.380991,-1.5992322
-0.9453465,-0.8635276,2.5019073,1.1285948,-0.4700887,-0.3451748,1.7801901,4.9428988,3.4710975,-0.028273018,0.457167,-1.8792502,4.140634,-3.226897,-2.173412,-1.3838003,1.9195501,-3.5071325,-2.4018373,-1.8238881
-0.25670338,0.9196055,-0.798783,-1.1836141,-7.098879,-6.0815535,2.1142066,2.462019,-4.5160365,0.16108683,-3.8187194,2.2165015,-2.0376494,1.913537,-4.4075155,3.8312347,4.952806,-1.2552181,5.7481647,-0.18610467
-0.9749999,-0.53226304,1.182072,0.037457325,2.2327592,-0.44790664,-0.40759563,-0.09482889,-0.454353,3.5481203,-0.78432703,-0.24226037,-0.7501881,-1.825972,-2.7559414,-1.1113259,-1.0256765,-1.5195491,-2.3790271,-0.91081244
0.3781271,-1.8522398,0.20517528,-2.7657993,-0.8649419,-1.5344611,-1.6408582,-2.1815388,1.1052043,4.182281,0.30288416,2.9831889,-0.4356172,0.0115965335,0.8747164,-1.7698634,-2.393575,-2.3241193,-0.7940905,-1.6070049
-1.0284805,-1.4335774,1.0222496,0.00024006767,0.78506625,0.43692917,1.2633942,0.73146886,0.8929783,2.4107013,-1.3133193,1.312743,-0.50719017,1.2931297,-0.848395,1.2511296,0.43515536,-1.5981076,-0.23504011,-0.6493558
2.970552,-1.6175812,-1.9106872,-2.7890298,-3.1011262,-3.1660695,-3.3931108,3.5408502,-2.2285428,-2.7501736,-1.2171859,-5.191778,-5.383485,-7.238656,-2.5989437,2.6676414,-7.2219334,0.84341913,-6.3950195,-0.63147414
0.08252598,-0.28392538,2.6665618,1.9853545,1.5791855,-1.1542,-0.77587235,-2.0801287,-5.1965046,-2.5752914,-4.543128,-0.9368742,-2.3550088,0.95452666,-4.125721,-8.086733,-2.8873725,-3.4200008,-1.196358,-2.2675557
0.0943383,-1.0321898,2.5231776,0.77512026,0.30000874,2.5008497,0.33109203,-0.071528256,0.081505135,0.7372556,-0.97580814,0.47196573,-0.4546329,-0.6233181,-1.2854676,-0.9953137,-1.153609,-0.3753376,0.41314587,0.34489256
0.053764697,-1.0546645,-1.1401936,-1.4801853,-3.205693,-3.3859563,-0.7877932,1.1358083,-1.9137888,-1.7782571,-1.6226225,-2.9473457,-3.287777,-4.2419934,-2.2326272,-0.26612902,-3.5490272,3.6090171,5.787296,1.111292
-1.6221522,-0.07131648,1.7299334,1.0139619,-0.8320461,-1.5403236,5.3211303,-2.860138,0.88204867,-2.8648179,-2.8119001,0.1565467,-1.5407834,-2.2048454,-2.5369139,-3.6343086,-3.9519274,-4.4144087,-2.2444701,-1.1553851
0.088461444,0.2916166,-1.7303991,-1.7114877,-3.2178812,0.52384037,2.0886972,3.436501,-0.73304534,2.643522,-2.455779,-3.4643295,1.8814675,6.491755,-1.9931848,1.1307694,-1.1687539,-1.1762196,0.312202,2.0022666
-0.1332796,1.1020806,-0.8692037,-0.33896247,-7.0495076,-8.843677,-5.765777,-5.3584766,-2.4893117,-4.362497,-8.878191,-3.3338592,-5.2208285,-7.8570485,-7.26426,0.6760223,2.0247977,4.2046285,1.5573015,-0.15798378
-0.58708256,-1.3573351,-0.85913575,-2.2031512,2.8798606,2.8062377,0.3441558,-0.1450677,-1.4203672,-1.9602178,-0.5714682,7.10177,0.5873241,-1.4356337,0.05307627,-3.5407872,-1.401353,-3.385436,1.5872545,0.6371621
0.2249763,0.8386519,-0.43949395,-0.5976171,-2.0005279,1.9855472,-0.0030106683,-1.0605333,-0.7815305,-0.74342066,-0.6045701,-0.90131766,-2.816981,-4.19907,-1.4064943,3.9501467,3.0410855,2.3504694,0.5329081,-0.83065546
0.057721056,-1.1240039,-0.7322586,1.6387233,0.367742,-1.9384562,-1.4347699,-2.0489995,-3.1802516,-0.59034395,1.5953517,-1.9971356,-2.504868,-2.6180315,0.31928456,-1.3751122,-6.4790063,-0.8199331,2.0550063,-1.5322838
-0.7506427,0.3036421,0.45242283,-2.2416582,0.1879783,-1.3359537,-1.4235545,-0.9599406,1.7733766,-5.12718,3.9471388,-0.53726906,-3.8630252,3.419126,1.2777642,-1.2886231,4.871509,0.88982147,-1.1799746,1.0176061
-1.0065895,0.6762794,0.6507419,-0.7941401,3.4153624,0.3228056,-0.36809382,0.22512956,-0.09401718,-4.5363183,-3.8942585,1.5920571,-4.323236,-3.3816507,-5.464463,-7.7408376,-2.6549609,-0.30479753,-10.019028,-0.41965073
0.42102513,0.52156883,1.0040675,-1.3867911,-0.8835887,0.7142748,-0.45189142,-0.60021174,-0.9450461,-0.82645506,-2.6071563,-1.2170293,0.54688543,1.3500228,-2.366496,1.8483266,0.38478485,-2.4575198,-2.0267546,-2.2641814
-0.49825004,-0.2700356,0.6270152,-0.18958962,-1.2255658,-1.1750369,4.714377,0.85503805,1.1758139,1.1386865,-1.6715769,0.076950625,-0.11845044,-3.2583373,-3.932125,-2.5291047,-0.9452604,-1.0190059,-0.8456279,-0.16240095
0.9146479,-0.881838,-1.5545912,-2.857559,-2.5958045,-4.9021616,-3.4005597,-1.496094,6.458517,1.4792205,1.1883643,-2.8640249,1.1397312,0.6992928,2.743606,-1.0162591,-1.1535169,-4.788004,0.8135629,-0.3117429
-0.20837228,0.63827866,0.5725268,1.2949086,1.0930805,-0.0921999,0.1397699,1.3014917,0.48937938,1.3607811,-1.0520544,-2.1988099,-0.62532294,-1.80065,-1.6782925,-1.4856054,-0.9408775,-0.5870571,-3.3744013,-0.5750838
-2.3372538,-0.76666754,-0.17152026,0.3451648,2.2048523,0.57487464,0.92032987,-1.2740866,-2.2670279,-0.23924668,-1.3067434,-0.7154755,-0.33369777,-0.576706,-1.9646941,-1.784125,-5.621253,-2.9878044,-1.1919099,-0.027522469
-3.4173014,-1.9570006,0.31772143,-0.8573604,0.6977845,0.31613305,-1.6661386,-2.1681192,-6.128843,-4.1847305,-4.995037,-2.874331,-3.1359937,-3.4850695,-2.4277422,-7.046561,-4.871437,-4.2812963,-5.8488784,-0.74717486
0.13132364,1.0802436,1.0701479,1.4321914,0.7966106,2.1195512,0.35886192,-1.2584552,-1.808229,3.6026404,1.0939422,-1.5718511,-0.19537224,-0.8936528,-1.9180232,3.9722364,0.712205,-0.810149,-4.6766944,-0.21741758
-1.4436615,-0.7060628,-1.3522726,-0.7436891,-0.7495127,-1.2640021,1.8379471,0.2546536,5.3874965,1.2360462,-1.3374747,-2.5261803,1.3898208,-0.77957904,-2.807787,1.0519658,0.19789772,-3.3104007,0.4297481,0.24818674
-0.5723253,0.34674203,-0.3633492,-3.3464043,-4.6619864,-0.19548553,2.2495718,3.7394722,-1.1195807,1.8068796,1.1963975,-1.7083358,-3.0070567,-2.9571593,-2.6570733,-3.2755692,-4.4694924,-2.5210543,-4.6433926,-1.5333654
1.1585929,1.4091382,0.39990214,-1.1345152,-0.82254237,0.9179279,-2.0929284,-3.32472,-4.53881,-3.5325556,-1.5635141,-2.3675816,-1.0627714,0.56964606,-3.6279075,-3.5846999,-0.64732325,5.273526,0.06867855,-2.3777325
0.41187564,-0.3499959,-0.22956423,-0.84545803,3.6231673,-2.4948323,0.71760046,-1.518196,-2.6908135,7.286126,1.0037671,-3.028768,-1.1807592,-2.7058837,5.8542204,-1.3179307,-4.1676154,-0.15206736,0.96008396,0.7720923
